"userid","kanji","characterdataid","time","tries","helps","audio","iteration","session","strokes","experience","sessioniteration","ntries","nhelps"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",948,"2014-07-15 11:56:06","1.25","0.625",FALSE,2,0,8,0,2,"10.00","5.000"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",949,"2014-07-15 11:56:16","1.5","1",FALSE,3,0,4,0,3,"6.0","4"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",950,"2014-07-15 11:56:30","1","1.2",TRUE,10,0,5,0,10,"5","6.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",951,"2014-07-15 11:56:35","1","0.6666666667",FALSE,2,0,3,0,2,"3","2.0000000001"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",952,"2014-07-15 11:56:49","2.4","0.2",TRUE,11,0,5,0,11,"12.0","1.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",953,"2014-07-15 11:57:04","1.5","0.25",FALSE,3,0,8,0,3,"12.0","2.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",954,"2014-07-15 11:57:14","1.5","1.25",FALSE,4,0,4,0,4,"6.0","5.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",955,"2014-07-15 11:57:22","1.2","0",TRUE,12,0,5,0,12,"6.0","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",956,"2014-07-15 11:57:28","1","0",TRUE,5,0,3,0,5,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",957,"2014-07-15 11:57:38","1","0",FALSE,5,0,4,0,5,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",958,"2014-07-15 11:57:46","1","0",TRUE,13,0,5,0,13,"5","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",959,"2014-07-15 11:57:54","1","0",FALSE,6,0,4,0,6,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",960,"2014-07-15 11:58:04","1.5","0",TRUE,5,0,4,0,5,"6.0","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",961,"2014-07-15 11:58:18","1.25","0",FALSE,7,0,4,0,7,"5.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",962,"2014-07-15 11:58:25","1.333333333","0",TRUE,6,0,3,0,6,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",963,"2014-07-15 11:58:32","1.25","0",TRUE,6,0,4,0,6,"5.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",964,"2014-07-15 11:58:40","2","1",FALSE,3,0,3,0,3,"6","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",965,"2014-07-15 11:58:45","1","1",FALSE,8,0,4,0,8,"4","4"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",966,"2014-07-15 11:58:55","1","0.625",FALSE,4,0,8,0,4,"8","5.000"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",967,"2014-07-15 11:59:02","1","1",FALSE,4,0,3,0,4,"3","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",968,"2014-07-15 11:59:07","1.333333333","0",TRUE,7,0,3,0,7,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",969,"2014-07-15 11:59:14","1.666666667","1.333333333",FALSE,5,0,3,0,5,"5.000000001","3.999999999"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",970,"2014-07-15 11:59:20","1.333333333","0",TRUE,8,0,3,0,8,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",971,"2014-07-15 11:59:26","1.333333333","0",FALSE,6,0,3,0,6,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",972,"2014-07-15 11:59:31","1","0.75",FALSE,9,0,4,0,9,"4","3.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",973,"2014-07-15 11:59:39","1","0",FALSE,7,0,3,0,7,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",974,"2014-07-15 11:59:46","1","0",FALSE,10,0,4,0,10,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",975,"2014-07-15 11:59:52","1","0",FALSE,8,0,3,0,8,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",976,"2014-07-15 11:59:57","1","0",FALSE,11,0,4,0,11,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",977,"2014-07-15 12:00:02","1","0",TRUE,9,0,3,0,9,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",978,"2014-07-15 12:00:17","1.25","0.5",FALSE,5,0,8,0,5,"10.00","4.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",979,"2014-07-15 12:00:27","1","1",TRUE,2,0,3,0,2,"3","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",980,"2014-07-15 12:00:43","1.75","0.25",FALSE,6,0,8,0,6,"14.00","2.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",981,"2014-07-15 12:00:50","1.25","0",TRUE,7,0,4,0,7,"5.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",982,"2014-07-15 12:01:05","1.125","0.125",FALSE,7,0,8,0,7,"9.000","1.000"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",983,"2014-07-15 12:01:17","1.6","0.2",TRUE,14,0,5,0,14,"8.0","1.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",984,"2014-07-15 12:01:26","2","1",TRUE,3,0,3,0,3,"6","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",985,"2014-07-15 12:01:40","1.2","1",TRUE,15,0,5,0,15,"6.0","5"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",986,"2014-07-15 12:01:53","1.375","0.375",FALSE,8,0,8,0,8,"11.000","3.000"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",987,"2014-07-15 12:02:00","1","0",TRUE,16,0,5,0,16,"5","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",988,"2014-07-15 12:02:06","1","0.3333333333",FALSE,9,0,3,0,9,"3","0.9999999999"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",989,"2014-07-15 12:02:19","1.25","0",FALSE,9,0,8,0,9,"10.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",990,"2014-07-15 12:02:25","1.333333333","0",TRUE,4,0,3,0,4,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",991,"2014-07-15 12:02:31","1","0",TRUE,17,0,5,0,17,"5","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",992,"2014-07-15 12:02:35","1","0",TRUE,5,0,3,0,5,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",993,"2014-07-15 12:02:40","1","0",TRUE,18,0,5,0,18,"5","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",994,"2014-07-15 12:02:53","1.125","0",FALSE,10,0,8,0,10,"9.000","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",995,"2014-07-15 12:03:00","1.25","0",TRUE,8,0,4,0,8,"5.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",996,"2014-07-15 12:03:13","1","0",FALSE,11,0,8,0,11,"8","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",997,"2014-07-15 12:03:19","1.25","0",TRUE,9,0,4,0,9,"5.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",998,"2014-07-15 12:03:27","1","0.5",FALSE,12,0,4,0,12,"4","2.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",999,"2014-07-15 12:03:32","1","0",TRUE,10,0,3,0,10,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",1000,"2014-07-15 12:03:37","1","0",FALSE,13,0,4,0,13,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",1001,"2014-07-15 12:03:42","1.333333333","0",TRUE,6,0,3,0,6,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",1002,"2014-07-15 12:03:46","1","0",FALSE,14,0,4,0,14,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1003,"2014-07-15 12:03:52","1.333333333","1",TRUE,2,0,3,0,2,"3.999999999","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",1004,"2014-07-15 12:03:58","1.5","0.25",FALSE,8,0,4,0,8,"6.0","1.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1005,"2014-07-15 12:04:04","1.666666667","0.3333333333",TRUE,3,0,3,0,3,"5.000000001","0.9999999999"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",1006,"2014-07-15 12:04:11","1","0",TRUE,11,0,3,0,11,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",1007,"2014-07-15 12:04:19","1.333333333","0",TRUE,7,0,3,0,7,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",1008,"2014-07-15 12:04:26","1","0",TRUE,10,0,4,0,10,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",1009,"2014-07-15 12:04:35","1.25","0.75",FALSE,9,0,4,0,9,"5.00","3.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",1010,"2014-07-15 12:04:40","1","0.3333333333",TRUE,8,0,3,0,8,"3","0.9999999999"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",1011,"2014-07-15 12:04:45","1.25","0",FALSE,15,0,4,0,15,"5.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1012,"2014-07-15 12:04:50","1.666666667","0",TRUE,4,0,3,0,4,"5.000000001","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",1013,"2014-07-15 12:04:59","1.5","0.25",FALSE,10,0,4,0,10,"6.0","1.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",1014,"2014-07-15 12:05:04","1.333333333","0",TRUE,9,0,3,0,9,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1015,"2014-07-15 12:05:09","1","1",TRUE,5,0,3,0,5,"3","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1016,"2014-07-15 12:05:16","1.333333333","1",FALSE,10,0,3,0,10,"3.999999999","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",1017,"2014-07-15 12:05:24","2","0.75",FALSE,11,0,4,0,11,"8","3.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1018,"2014-07-15 12:05:31","1.333333333","2.666666667",TRUE,6,0,3,0,6,"3.999999999","8.000000001"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",1019,"2014-07-15 12:05:37","1.25","0",TRUE,11,0,4,0,11,"5.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1020,"2014-07-15 12:05:45","2","0",TRUE,7,0,3,0,7,"6","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",1021,"2014-07-15 12:05:48","1","0.3333333333",TRUE,10,0,3,0,10,"3","0.9999999999"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1022,"2014-07-15 12:05:53","1.333333333","0",TRUE,8,0,3,0,8,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",1023,"2014-07-15 12:06:00","1.5","0.25",FALSE,12,0,4,0,12,"6.0","1.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",1024,"2014-07-15 12:06:05","1","0",TRUE,12,0,3,0,12,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",1025,"2014-07-15 12:06:16","1.5","0",TRUE,12,0,4,0,12,"6.0","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1026,"2014-07-15 12:06:22","1.333333333","1",FALSE,11,0,3,0,11,"3.999999999","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1027,"2014-07-15 12:06:29","1.666666667","0.3333333333",TRUE,9,0,3,0,9,"5.000000001","0.9999999999"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1028,"2014-07-15 12:06:34","1.333333333","1",FALSE,12,0,3,0,12,"3.999999999","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1029,"2014-07-15 12:06:40","1","1.333333333",TRUE,10,0,3,0,10,"3","3.999999999"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1030,"2014-07-15 12:06:45","1.333333333","0.6666666667",FALSE,13,0,3,0,13,"3.999999999","2.0000000001"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1031,"2014-07-15 12:06:57","1","1",TRUE,11,0,3,0,11,"3","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1032,"2014-07-15 12:07:11","1.666666667","0.6666666667",FALSE,14,0,3,0,14,"5.000000001","2.0000000001"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1033,"2014-07-15 12:07:22","1","0",TRUE,12,0,3,0,12,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1034,"2014-07-15 12:07:27","1","0",FALSE,15,0,3,0,15,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1035,"2014-07-15 12:07:31","1","0",TRUE,13,0,3,0,13,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",1036,"2014-07-15 12:07:39","1.25","0",FALSE,13,0,4,0,13,"5.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1037,"2014-07-15 12:07:54","1","0",TRUE,14,0,3,0,14,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1038,"2014-07-15 12:07:59","1.333333333","0",FALSE,16,0,3,0,16,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",1039,"2014-07-15 12:08:04","1","0",FALSE,14,0,4,0,14,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",1040,"2014-07-15 12:08:11","1.666666667","0",TRUE,11,0,3,0,11,"5.000000001","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1041,"2014-07-15 12:08:20","1.333333333","0",FALSE,17,0,3,0,17,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",1042,"2014-07-15 12:08:26","1.25","0",FALSE,15,0,4,0,15,"5.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1043,"2014-07-15 12:08:30","1","0",FALSE,18,0,3,0,18,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",1044,"2014-07-15 12:08:34","1","0",TRUE,12,0,3,0,12,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","上",1045,"2014-07-15 12:08:40","1","1",TRUE,2,0,3,0,2,"3","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",1046,"2014-07-15 12:08:50","1","0",TRUE,13,0,4,0,13,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","上",1047,"2014-07-15 12:09:01","1.333333333","0",TRUE,3,0,3,0,3,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",1878,"2014-07-17 20:31:47","1","0",TRUE,13,2,3,0,1,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",1879,"2014-07-17 20:31:57","1","0",TRUE,14,2,4,0,1,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","上",1880,"2014-07-17 20:32:15","2.333333333","0.6666666667",TRUE,4,2,3,0,1,"6.999999999","2.0000000001"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",1881,"2014-07-17 20:32:31","1.375","0.375",FALSE,12,2,8,0,1,"11.000","3.000"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","上",1882,"2014-07-17 20:32:48","2","0.6666666667",TRUE,5,2,3,0,2,"6","2.0000000001"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1883,"2014-07-17 20:32:55","1","1",TRUE,15,2,3,0,1,"3","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","上",1884,"2014-07-17 20:33:07","1.666666667","0.3333333333",TRUE,6,2,3,0,3,"5.000000001","0.9999999999"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",1885,"2014-07-17 20:33:31","1.125","0.25",FALSE,13,2,8,0,2,"9.000","2.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","上",1886,"2014-07-17 20:33:45","2","0.3333333333",TRUE,7,2,3,0,4,"6","0.9999999999"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",1887,"2014-07-17 20:33:59","1.25","0",FALSE,14,2,8,0,3,"10.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1888,"2014-07-17 20:34:12","2.666666667","0.3333333333",TRUE,16,2,3,0,2,"8.000000001","0.9999999999"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","上",1889,"2014-07-17 20:34:26","1.333333333","0",TRUE,8,2,3,0,5,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",1890,"2014-07-17 20:34:33","1","0.75",FALSE,16,2,4,0,1,"4","3.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1891,"2014-07-17 20:34:42","1","0",TRUE,17,2,3,0,3,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","上",1892,"2014-07-17 20:34:54","1.666666667","0",TRUE,9,2,3,0,6,"5.000000001","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",1893,"2014-07-17 20:35:05","1.125","0",FALSE,15,2,8,0,4,"9.000","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","上",1894,"2014-07-17 20:35:12","1","0",TRUE,10,2,3,0,7,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",1895,"2014-07-17 20:35:24","1.75","0",FALSE,17,2,4,0,2,"7.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1896,"2014-07-17 20:35:31","1","0",TRUE,18,2,3,0,4,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","上",1897,"2014-07-17 20:35:41","1","0",TRUE,11,2,3,0,8,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",1898,"2014-07-17 20:35:57","1","0",FALSE,18,2,4,0,3,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",1899,"2014-07-17 20:36:07","1.666666667","0",TRUE,13,2,3,0,1,"5.000000001","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",1900,"2014-07-17 20:36:13","1","0",FALSE,19,2,4,0,4,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",1901,"2014-07-17 20:36:24","1.4","0.2",TRUE,19,2,5,0,1,"7.0","1.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1902,"2014-07-17 20:36:30","1","1",FALSE,19,2,3,0,1,"3","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",1903,"2014-07-17 20:36:38","1.25","0",TRUE,15,2,4,0,2,"5.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",1904,"2014-07-17 20:36:47","1.2","0",TRUE,20,2,5,0,2,"6.0","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",1905,"2014-07-17 20:37:04","1.375","0",FALSE,16,2,8,0,5,"11.000","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","上",1906,"2014-07-17 20:37:09","1.333333333","0",TRUE,12,2,3,0,9,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1907,"2014-07-17 20:37:17","1.666666667","0.3333333333",FALSE,20,2,3,0,2,"5.000000001","0.9999999999"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",1908,"2014-07-17 20:37:23","1","0",TRUE,14,2,3,0,2,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",1909,"2014-07-17 20:37:43","1","0",FALSE,17,2,8,0,6,"8","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1910,"2014-07-17 20:37:51","1.333333333","0",TRUE,19,2,3,0,5,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1911,"2014-07-17 20:37:57","1","0",FALSE,21,2,3,0,3,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","下",1912,"2014-07-17 20:38:05","1","0",TRUE,20,2,3,0,6,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1913,"2014-07-17 20:38:10","1.333333333","0",FALSE,22,2,3,0,4,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",1914,"2014-07-17 20:38:17","1.333333333","0",TRUE,14,2,3,0,2,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",1915,"2014-07-17 20:38:26","1.4","0",TRUE,21,2,5,0,3,"7.0","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1916,"2014-07-17 20:38:32","1","0",FALSE,23,2,3,0,5,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",1917,"2014-07-17 20:38:36","1","0",TRUE,15,2,3,0,3,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",1918,"2014-07-17 20:38:43","1.5","0.5",FALSE,16,2,4,0,1,"6.0","2.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",1919,"2014-07-17 20:38:49","1","0",TRUE,16,2,4,0,3,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",1920,"2014-07-17 20:38:55","1","0",FALSE,17,2,4,0,2,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",1921,"2014-07-17 20:39:04","1.25","0",TRUE,17,2,4,0,4,"5.00","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",1922,"2014-07-17 20:39:14","1","0",TRUE,22,2,5,0,4,"5","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",1923,"2014-07-17 20:39:26","1.125","0",FALSE,18,2,8,0,7,"9.000","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",1924,"2014-07-17 20:39:35","1.25","0.25",TRUE,18,2,4,0,5,"5.00","1.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",1925,"2014-07-17 20:39:53","1.125","0",FALSE,19,2,8,0,8,"9.000","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",1926,"2014-07-17 20:40:01","1.25","0.25",TRUE,19,2,4,0,6,"5.00","1.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",1927,"2014-07-17 20:40:08","1","0",TRUE,23,2,5,0,5,"5","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",1928,"2014-07-17 20:40:14","1","0",FALSE,18,2,4,0,3,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","大",1929,"2014-07-17 20:40:31","1","0",FALSE,24,2,3,0,6,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",1930,"2014-07-17 20:40:37","1","0",TRUE,20,2,4,0,7,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","雨",1931,"2014-07-17 20:40:57","1.5","0.125",FALSE,20,2,8,0,9,"12.0","1.000"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","土",1932,"2014-07-17 20:41:02","1","0",TRUE,15,2,3,0,3,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",403,"2014-07-14 18:49:13","1.75","0.25",TRUE,2,0,4,0,2,"7.00","1.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",405,"2014-07-14 18:50:04","1.6","1",FALSE,2,0,5,0,2,"8.0","5"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",408,"2014-07-14 18:50:41","1.333333333","0.6666666667",TRUE,2,0,3,0,2,"3.999999999","2.0000000001"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",409,"2014-07-14 18:50:56","1","1",FALSE,2,0,3,0,2,"3","3"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",411,"2014-07-14 18:51:15","1.4","0.6",FALSE,3,0,5,0,3,"7.0","3.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",412,"2014-07-14 18:51:36","2.333333333","0.6666666667",TRUE,3,0,3,0,3,"6.999999999","2.0000000001"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",415,"2014-07-14 18:51:59","1.6","0.2",FALSE,4,0,5,0,4,"8.0","1.0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",417,"2014-07-14 18:52:18","1.666666667","0.6666666667",FALSE,3,0,3,0,3,"5.000000001","2.0000000001"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",420,"2014-07-14 18:52:56","2","0.3333333333",FALSE,4,0,3,0,4,"6","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",421,"2014-07-14 18:53:11","1","0.6666666667",TRUE,4,0,3,0,4,"3","2.0000000001"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","甲",422,"2014-07-14 18:53:26","1.2","0",FALSE,5,0,5,0,5,"6.0","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",423,"2014-07-14 18:53:42","2.333333333","0.3333333333",FALSE,5,0,3,0,5,"6.999999999","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",424,"2014-07-14 18:54:03","1.5","0.75",TRUE,3,0,4,0,3,"6.0","3.00"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",425,"2014-07-14 18:54:21","2","0.3333333333",TRUE,5,0,3,0,5,"6","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",426,"2014-07-14 18:54:37","1.333333333","0.6666666667",FALSE,6,0,3,0,6,"3.999999999","2.0000000001"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","日",427,"2014-07-14 18:54:48","1","0",TRUE,4,0,4,0,4,"4","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","土",429,"2014-07-14 18:55:31","2.666666667","0.3333333333",TRUE,6,0,3,0,6,"8.000000001","0.9999999999"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",430,"2014-07-14 18:55:42","1","0",FALSE,7,0,3,0,7,"3","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","下",434,"2014-07-14 18:57:05","1.333333333","0",FALSE,2,0,3,0,2,"3.999999999","0"
"E5305753-7BB3-4A9E-BA11-AAB7789BE7CF","上",435,"2014-07-14 18:57:26","2","0.3333333333",FALSE,8,0,3,0,8,"6","0.9999999999"
